id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,kode_jenis_usaha,daerah,margin_laba,total_tenaga_kerja,avg_belanja_pelanggan,utilisasi_produksi,roa
28828717,Ud. Vina Lingga,Jasa,6,38,5412783,40562865,Tokopedia,916,2019,-130122771,113790424,916,002,Malang,-320.7928508,44,44282.60371,4428260.371,649.3901935
28828718,Ud. Priska Utamaindah,Jasa,11,39,3374122,13118720,Bukalapak,669,2016,-225222880,158894400,669,002,Sidoarjo,-1716.805298,50,19609.44694,1960944.694,288.8039614
28828719,Ud. Habib Wicaksana Heri,Perdagangan,22,15,2004492,27739373,Website Sendiri,726,2022,-83963590,74468642,726,006,Blitar,-302.6874111,37,38208.50275,3820850.275,1283.860499
28828720,Ud. Tasya Sejahtera,Perdagangan,88,80,5767326,31815146,Website Sendiri,427,2000,-812228614,562695840,427,006,Probolinggo,-2552.962083,168,74508.53864,7450853.864,451.6446617
28828721,Ud. Barokah Jayengprana,Perdagangan,62,90,3724723,14597303,Tokopedia,709,2019,-472099021,324464216,709,006,Pasuruan,-3234.15237,152,20588.57969,2058857.969,291.9030489
28828722,Ud. Yani Raharja Ulil,Jasa,16,9,7312656,12475465,unknown,874,2007,-73361960,57224950,874,002,Madiun,-588.0499044,25,14273.98741,1427398.741,70.60101008
28828723,Ud. Vera Citra,Pendidikan,77,52,1428796,45430601,Shopee,323,2013,-506225708.5,367770873,323,005,Gresik,-1114.283539,129,140652.0155,14065201.55,3079.64223
28828724,Ud. Xenia Manunggal,Pendidikan,98,64,8011901,29918845,Lazada,692,2012,-608873723,425861712,692,005,Sidoarjo,-2035.084319,162,43235.32514,4323532.514,273.4300386
28828725,Ud. Ulya Jayeng,Perdagangan,63,49,6430384,35305109,Bukalapak,205,2011,-595734307,420692944,205,006,Mojokerto,-1687.388381,112,172220.0439,17222004.39,449.0357808
28828726,Ud. Pandu Bijaksana,Jasa,64,28,5525997,28183026,Tokopedia,575,2024,-431823690,306671144,575,002,Blitar,-1532.211942,92,49013.95826,4901395.826,410.0079859
28828727,Ud. Agus Asmaralaya,Perdagangan,85,17,8560631,24678508,Lazada,465,2024,-563361692,392026800,465,006,Mojokerto,-2282.802883,102,53072.06022,5307206.022,188.2790766
28828728,Ud. Halimah Agastya,Perdagangan,27,51,625732,24037128,Tokopedia,123,2023,-336218859,240170658,123,006,Surabaya,-1398.748049,78,195423.8049,19542380.49,3741.441384
28828729,Ud. Jay Kusen Umi,Pendidikan,57,31,5761132,18854152,Tokopedia,453,2004,-376631972,263657416,453,005,Surabaya,-1997.607593,88,41620.64459,4162064.459,227.2647112
28828730,Ud. Qira Wiraatmaja,Kesehatan,86,32,4155547,17819815,Shopee,788,2021,-588279338,404066102,788,003,Blitar,-3301.265125,118,22613.97843,2261397.843,328.8199604
28828731,Ud. Cakra Bahagia Aldo,Perdagangan,17,85,7668440,16707622,Website Sendiri,203,2001,-417611642,289546176,203,006,Gresik,-2499.527713,102,82303.55665,8230355.665,117.8751089
28828732,Ud. Ucup Pusaka,Perdagangan,43,10,1846066,4216980,Lazada,31,2008,-182709700.5,124617787,31,006,Blitar,-4332.714419,53,136031.6129,13603161.29,128.4306195
28828733,Ud. Wesly Hastinapura,Jasa,63,28,8910181,45870750,Shopee,13,2001,-351877965,265165810,13,002,Madiun,-767.1075031,91,3528519.231,352851923.1,414.8127743
Unknown,Ud. Jasmine Saputra,Pendidikan,36,19,6310803,30142721,Website Sendiri,51,2000,-289151254,212862650,51,005,Blitar,-959.2738957,55,591033.7451,59103374.51,377.6368554
28828735,Ud. Widi Saputrautama Leni,Kesehatan,2,21,4324593,17139506,Tokopedia,482,2004,-108793670.5,83955451,482,003,Kediri,-634.7538284,23,35559.14108,3555914.108,296.326452
28828736,Ud. Jafar Harmoni,Pendidikan,13,95,6515796,6370100,Shopee,573,2023,-592470676,399227184,573,005,Mojokerto,-9300.806518,108,11117.10297,1111710.297,-2.236042995
28828737,Ud. Riyan Wirajaya,Perdagangan,6,71,5912096,37142615,Website Sendiri,565,2018,-250402720,191696890,565,006,Pasuruan,-674.1655643,77,65739.14159,6573914.159,528.2478329
28828738,Ud. Nisa Tunggal,Perdagangan,16,85,1637198,12665632,Website Sendiri,263,2005,-518361108.5,354017827,263,006,Batu,-4092.658846,101,48158.29658,4815829.658,673.616386
28828739,Ud. Balqis Jagadmaya,Pendidikan,69,14,9459994,22315520,Shopee,891,2008,-391234262.5,275699855,891,005,Gresik,-1753.193573,83,25045.47699,2504547.699,135.8935957
28828740,Ud. Elva Manggala Tono,Jasa,82,34,4156933,33992950,Bukalapak,920,2011,-318276662,234846408,920,002,Blitar,-936.3019744,116,36948.8587,3694885.87,717.7411086
28828741,Ud. Celsi Jagad Esa,Perdagangan,78,79,5520889,4868784,Shopee,597,2007,-676785495,454436186,597,006,Probolinggo,-13900.5036,157,8155.417085,815541.7085,-11.81159411
28828742,Ud. Jihan Pancasila,Jasa,38,92,6310790,22871380,Tokopedia,874,2005,-406453100,286216320,874,002,Surabaya,-1777.125386,130,26168.627,2616862.7,262.4170666
28828743,Ud. Ilmi Bersemi,Perdagangan,4,33,4895913,35817838,Bukalapak,425,2017,-102445649,92175658,425,006,Kediri,-286.0185168,37,84277.26588,8427726.588,631.5864886
28828744,Ud. Krisna Padi,Pendidikan,78,19,5131715,6431189,Unknown,79,2003,-568040641,382981220,79,005,Sidoarjo,-8832.591314,97,81407.4557,8140745.57,25.32241171
28828745,Ud. Pandu Gemilang,Perdagangan,51,76,1341645,35798492,Website Sendiri,116,2006,-371715679,271676114,116,006,Batu,-1038.355691,127,308607.6897,30860768.97,2568.253674
28828746,Ud. Livia Buana,Kesehatan,25,55,637607,36965570,Lazada,266,2024,-385566550,281688080,266,003,Gresik,-1043.04235,80,138968.3083,13896830.83,5697.547706
28828747,Ud. Obed Siang Mega,Pendidikan,38,50,1819904,48889840,Shopee,495,2001,-374422808,282208432,495,005,Pasuruan,-765.8499353,88,98767.35354,9876735.354,2586.396645
28828748,Ud. Hana Baswara,Pendidikan,44,76,3288321,25611802,Website Sendiri,625,2006,-367519718,262087680,625,005,Batu,-1434.962358,120,40978.8832,4097888.32,1176.221725
28828749,Ud. Dora Galuh,Jasa,76,94,6553338,37805386,Shopee,239,2013,-526769714,376383400,239,002,Blitar,-1393.372135,170,158181.5314,15818153.14,476.8874732
28828750,Ud. Mila Anugerah Zainab,Kesehatan,30,84,8868131,4095640,Tokopedia,541,2007,-515672027,346511778,541,003,Madiun,-12590.75571,114,7570.499076,757049.9076,-53.8161987
28828751,Ud. Ziva Malam,Perdagangan,76,49,5449552,27593482,Unknown,757,2014,-464236643,327886750,757,006,Surabaya,-1682.41414,125,36451.09908,3645109.908,406.3440444
28828752,Ud. Eni Jayeng,Makanan & Minuman,22,29,6258575,37387927,Website Sendiri,123,2006,-266545808,202622490,123,004,Surabaya,-712.9194619,51,303966.8862,30396688.62,497.3872167
28828753,Ud. Juli Elok,Perdagangan,39,24,852937,37775727,Website Sendiri,334,2020,-236030557.5,182537523,334,006,Sidoarjo,-624.8206884,63,113100.979,11310097.9,4328.900024
28828754,Ud. Echa Bahari,Pendidikan,31,93,1426325,4423391,Bukalapak,558,2020,-482016829,324293480,558,005,Madiun,-10896.998,124,7927.224014,792722.4014,210.1250416
28828755,Ud. Lea Trisakti,Kesehatan,3,73,7792736,26435010,Tokopedia,369,2013,-394736850,280781240,369,003,Mojokerto,-1493.235108,76,71639.5935,7163959.35,239.2263
28828756,Ud. Salwa Ceria,Makanan & Minuman,80,70,9957868,3553772,Lazada,188,2024,-709190428,475162800,188,004,Malang,-19955.99121,150,18903.04255,1890304.255,-64.31191898
28828757,Ud. Budi Darma,Jasa,83,97,817011,32488600,Tokopedia,11,2000,-755293100,525187800,11,002,Kediri,-2324.794236,180,2953509.091,295350909.1,3876.519288
28828758,Ud. Jihan Karya,Kesehatan,45,3,2779949,2941625,Tokopedia,599,2006,-232260919,156801696,599,003,Surabaya,-7895.667157,48,4910.893155,491089.3155,5.815790146
28828759,Ud. Damar Adikara Dani,Kesehatan,74,49,7261396,7703724,Lazada,410,2013,-401696056.5,272933187,410,003,Probolinggo,-5214.310073,123,18789.57073,1878957.073,6.091500863
28828760,Ud. Ulfa Gunawan,Kesehatan,41,21,4458091,2301779,Tokopedia,571,2001,-195082258,131589358,571,003,Surabaya,-8475.281858,62,4031.136602,403113.6602,-48.36850571
28828761,Ud. Diyan Asih,Perdagangan,96,56,1152490,40472375,Shopee,731,2015,-779480149,546635016,731,006,Batu,-1925.956035,152,55365.76607,5536576.607,3411.733291
28828762,Ud. Pardi Purnama,Jasa,38,92,5336096,26331506,Shopee,154,2004,-413124004,292970340,154,002,Surabaya,-1568.934204,130,170983.8052,17098380.52,393.4601252
28828763,Ud. Rian Rejo,Perdagangan,69,53,7036429,13089424,Tokopedia,625,2005,-493747010,337890956,625,006,Gresik,-3772.106473,122,20943.0784,2094307.84,86.02367764
28828764,Ud. Jasmin Selaras,Pendidikan,55,3,7349287,14073427,Tokopedia,424,2019,-255503990,179718278,424,005,Surabaya,-1815.506557,58,33192.04481,3319204.481,91.49377348
28828765,Ud. Ojan Cahaya,Perdagangan,46,64,2716337,4778001,Lazada,65,2019,-452740269,305012180,65,006,Malang,-9475.516414,110,73507.70769,7350770.769,75.89868267
28828766,Ud. Uli Cerah,Pendidikan,37,47,1722526,10516920,Tokopedia,883,2004,-388987752,266336448,883,005,Malang,-3698.68509,84,11910.44168,1191044.168,510.5521774
28828767,Ud. Nindy Ilir,Kesehatan,50,22,5043103,17563725,Website Sendiri,808,2019,-379867959,264954456,808,003,Pasuruan,-2162.798376,72,21737.28342,2173728.342,248.2721848
28828768,Ud. Ovan Utama,Kesehatan,1,22,3675557,38309665,Shopee,813,2018,-73260437,74380068,813,003,Mojokerto,-191.2322569,23,47121.35916,4712135.916,942.2818909
28828769,Ud. Grego Jatinagara,Jasa,53,5,8803447,41058703,Tokopedia,796,2008,-233797178,183237254,796,002,Probolinggo,-569.4217326,58,51581.28518,5158128.518,366.393482
28828770,Ud. Livia Sanjaya,Fashion,80,68,8738490,15357535,Website Sendiri,326,2016,-622752827,425406908,326,001,Surabaya,-4055.031143,148,47109.00307,4710900.307,75.74586685
28828771,Ud. Alvino Asih,Pendidikan,87,63,9783108,10561799,Tokopedia,425,2005,-767923126,518989950,425,005,Surabaya,-7270.760654,150,24851.29176,2485129.176,7.959546189
28828772,Ud. Ulfa Persada,Pendidikan,29,86,7882516,3918569,Bukalapak,346,2000,-467992441,314607340,346,005,Kediri,-11942.94246,115,11325.34393,1132534.393,-50.28783957
28828773,Ud. Eddy Sudharmo Pandu,Jasa,87,70,1117080,15749647,Website Sendiri,353,2012,-727124270,495249278,353,002,Malang,-4616.765506,157,44616.56374,4461656.374,1309.894278
28828774,Ud. Isna Sasmita,Perdagangan,3,4,2329089,18545125,Shopee,246,2020,-21101258,26430922,246,006,Probolinggo,-113.783315,7,75386.68699,7538668.699,696.239431
28828775,Ud. Yola Puri,Kesehatan,6,32,9796674,22542591,Shopee,497,2013,-146949645,112994824,497,003,Sidoarjo,-651.8755763,38,45357.32596,4535732.596,130.1045334
28828776,Ud. Wulan Wetan Andi,Jasa,78,25,738974,14988867,Bukalapak,653,2018,-486651312,334426786,653,002,Pasuruan,-3246.751819,103,22953.85452,2295385.452,1928.334826
28828777,Ud. Mira Mayang,Perdagangan,56,58,6584131,27730619,Website Sendiri,334,2020,-446501971,316155060,334,006,Mojokerto,-1610.140657,114,83025.80539,8302580.539,321.1735611
28828778,Ud. Farid Indah,Perdagangan,29,84,3270137,9229083,Website Sendiri,509,2013,-638813487,432028380,509,006,Madiun,-6921.743872,113,18131.79371,1813179.371,182.2231301
28828779,Ud. Mirna Harmoni Dina,Fashion,92,33,7204896,37950718,Lazada,894,2013,-564575844.5,401684375,894,001,Mojokerto,-1487.655239,125,42450.46756,4245046.756,426.7351257
28828780,Ud. Celsi Dewangga,Pendidikan,43,25,6780921,8190762,Tokopedia,824,2007,-335890224,229387324,824,005,Gresik,-4100.842193,68,9940.245146,994024.5146,20.79129074
28828781,Ud. Elsa Kencana,Jasa,76,73,3789430,36132220,Website Sendiri,520,2007,-634197473,446886462,520,002,Batu,-1755.213139,149,69485.03846,6948503.846,853.5001306
28828782,Ud. Erni Bratadikara,Pendidikan,28,65,9906951,49149325,Lazada,644,2024,-350083214,266155026,644,005,Gresik,-712.2848869,93,76318.82764,7631882.764,396.1094993
unknown,Ud. Berlian Utama,Perdagangan,89,19,5948673,47913729,Bukalapak,509,2019,-588492579,424270872,509,006,Surabaya,-1228.233726,108,94133.06287,9413306.287,705.4523925
28828784,Ud. Oki Kusen,Perdagangan,35,13,2392698,40263788,Bukalapak,50,2017,-131095420,114239472,50,006,Pasuruan,-325.5913726,48,805275.76,80527576,1582.777684
28828785,Ud. Chika Utama,Perdagangan,98,70,9840838,37107569,Bukalapak,501,2012,-571602211,405806520,394,006,Batu,-1540.392503,168,94181.64721,7406700.399,277.0773282
28828786,Ud. Chiko Sidarta,Perdagangan,47,73,4505316,47117975,Lazada,611,2023,-320727325,245230200,611,006,Probolinggo,-680.6899596,120,77116.16203,7711616.203,945.8306365
28828787,Ud. Silvi Cahyaningrat Inten,Jasa,18,94,4792610,36889282,Shopee,435,2023,-537661478,383033840,435,002,Madiun,-1457.500523,112,84802.94713,8480294.713,669.7117437
28828788,Ud. Pipit Alam,Perdagangan,50,7,4421719,47455178,Bukalapak,716,2008,-129020584,117650508,716,006,Malang,-271.8788327,57,66278.18156,6627818.156,973.2291672
28828789,Ud. Diva Sahaja,Pendidikan,1,57,6728763,7427429,Lazada,544,2022,-250097878,171683538,544,005,Pasuruan,-3367.220043,58,13653.36213,1365336.213,10.3832755
28828790,Ud. Rafif Wening,Perdagangan,13,0,6253070,40775671,Lazada,278,2001,-6849101,31749848,278,006,Pasuruan,-16.79702831,13,146675.0755,14667507.55,552.0904292
28828791,Ud. Novi Ilir,Jasa,79,92,828947,12540386,Tokopedia,735,2012,-528560728,360734076,735,002,Gresik,-4214.868091,171,17061.74966,1706174.966,1412.809142
28828792,Ud. Aldo Jaya,Makanan & Minuman,99,30,3099168,11795968,Bukalapak,744,2007,-680074311.5,461246853,744,004,Surabaya,-5765.311601,129,15854.7957,1585479.57,280.6172495
28828793,Ud. Rafi Suryaputra,Perdagangan,94,7,2361695,29084485,Shopee,326,2006,-566350965.5,396956967,326,006,Blitar,-1947.261454,101,89216.21166,8921621.166,1131.508937
28828794,Ud. Nindy Sukarela,Jasa,34,79,3741256,12242821,Lazada,337,2013,-456864531.5,312738235,337,002,Gresik,-3731.693304,113,36328.8457,3632884.57,227.238259
28828795,Ud. Zahra Tunggal,Pendidikan,85,82,6042984,44689639,Shopee,423,2005,-506469228.5,367439245,423,005,Pasuruan,-1133.303468,167,105649.2648,10564926.48,639.5293286
28828796,Ud. Halim Wiraatmaja,Perdagangan,20,89,9519096,12386841,Shopee,183,2021,-318854185.5,220827351,183,006,Kediri,-2574.13642,109,67687.65574,6768765.574,30.12623258
28828797,Ud. Tegar Kusuma,Kesehatan,91,59,4745918,44817726,Bukalapak,981,2008,-675515724,480222300,981,003,Madiun,-1507.251225,150,45685.75535,4568575.535,844.3426119
28828798,Ud. Fikri Resaputra,Kesehatan,16,61,4181401,11716194,Bukalapak,95,2020,-281923498.5,195759795,95,003,Gresik,-2406.272024,77,123328.3579,12332835.79,180.1978093
28828799,Ud. Candra Paseban,Jasa,81,9,1289818,33126488,Tokopedia,308,2023,-417344887,300314250,308,002,Madiun,-1259.852499,90,107553.5325,10755353.25,2468.307157
28828800,Ud. Elyas Adyatma,Pendidikan,31,17,1157857,30841109,Shopee,24,2010,-118614043,99636768,24,005,Kediri,-384.5972043,48,1285046.208,128504620.8,2563.637133
28828801,Ud. Zulkarnaen Sumringah,Pendidikan,22,65,5166095,47276176,Shopee,551,2024,-267088275.5,209576301,551,005,Sidoarjo,-564.9532134,87,85800.6824,8580068.24,815.1240153
28828802,Ud. Yasir Satria Jibril,Perdagangan,5,92,7214148,29446669,Lazada,453,2021,-474531575,335985496,453,006,Kediri,-1611.49492,97,65003.68433,6500368.433,308.1794413
28828803,Ud. Winda Raharja,Kesehatan,28,65,1167185,3633026,Lazada,929,2012,-354679699,238875150,929,003,Kediri,-9762.652373,93,3910.684607,391068.4607,211.2639385
28828804,Ud. Ayesha Sanjaya Muthia,Pendidikan,62,51,2532833,24603779,Lazada,122,2012,-380036960.5,269760493,122,005,Madiun,-1544.628411,113,201670.3197,20167031.97,871.3936529
28828805,Ud. Zidan Nirbayu,Kesehatan,69,66,5415725,12919158,Shopee,648,2021,-556147962,379378080,648,003,Mojokerto,-4304.831337,135,19936.97222,1993697.222,138.5490031
28828806,Ud. Gani Haji,Jasa,96,87,5055032,39046209,Tokopedia,34,2013,-698107071,491435520,34,002,Madiun,-1787.899745,183,1148417.912,114841791.2,672.422588
28828807,Ud. Nando Jagadmaya,Makanan & Minuman,95,8,1242857,48031340,Website Sendiri,830,2016,-523810240,381227720,830,004,Blitar,-1090.559289,103,57869.08434,5786908.434,3764.591019
28828808,Ud. Zara Resaputra,Kesehatan,80,47,4583035,14616189,Lazada,963,2014,-553901724,379011942,963,003,Surabaya,-3789.645331,127,15177.76636,1517776.636,218.9194278
28828809,Ud. Yasir Rejo,Jasa,3,59,995343,3589605,Website Sendiri,523,2008,-322204740,217196230,523,002,Batu,-8976.050011,62,6863.489484,686348.9484,260.6400005
28828810,Ud. Berlian Prana Riko,Perdagangan,57,77,4602521,43184238,Tokopedia,74,2008,-386523210,286471632,74,006,Mojokerto,-895.056224,134,583570.7838,58357078.38,838.2735679
28828811,Ud. Ujang Pelangi,Jasa,30,51,5969623,34835707,Shopee,861,2019,-283138905.5,211983075,861,002,Malang,-812.7835772,81,40459.59001,4045959.001,483.5495307
28828812,Ud. Chintya Sudarsana,Makanan & Minuman,21,42,3998484,2778763,Website Sendiri,950,2002,-198312323,134060724,950,004,Batu,-7136.712379,63,2925.013684,292501.3684,-30.50458624
28828813,Ud. Elva Kusuma,Jasa,26,74,5428397,4766817,Bukalapak,181,2018,-539415183,362788000,181,002,Surabaya,-11316.04555,100,26336.00552,2633600.552,-12.1873916
28828814,Ud. Fikri Yudhistira,Pendidikan,84,49,8118643,25611802,Shopee,163,2017,-453724853,319557770,163,005,Gresik,-1771.545997,133,157127.6196,15712761.96,108.3852191
28828815,Ud. Erlin Bratadikara,Perdagangan,83,49,2346540,31225195,Bukalapak,401,2007,-463585913,329874072,401,006,Blitar,-1484.65338,132,77868.31671,7786831.671,1230.690932
28828816,Ud. Eni Tirtaatmaja,Pendidikan,97,13,6263545,23613736,Tokopedia,92,2017,-380845649,269639590,92,005,Blitar,-1612.814038,110,256671.0435,25667104.35,277.0027357
28828817,Ud. Delia Gunawan,Pendidikan,86,17,2248836,5095837,Website Sendiri,168,2014,-307296828.5,208261777,168,005,Malang,-6030.350431,103,30332.3631,3033236.31,126.5988716
28828818,Ud. Bayu Abdi,Kesehatan,15,99,8122004,3021204,Website Sendiri,344,2010,-631297482,422879124,501,003,Mojokerto,-20895.55958,114,6030.347305,878256.9767,-62.80223452
28828819,Ud. Adinda Hilir,Kesehatan,5,76,605270,11419255,Tokopedia,627,2006,-450133973,307702152,627,003,Sidoarjo,-3941.88564,81,18212.52791,1821252.791,1786.638195
28828820,Ud. Qais Kawiswara Ujang,Perdagangan,79,33,553204,36599657,Tokopedia,829,2020,-627690655,442860208,829,006,Kediri,-1715.017862,112,44149.16405,4414916.405,6515.94222
28828821,Ud. Naufal Gita,Jasa,6,82,4496607,8742689,Shopee,779,2021,-497973103,337810528,779,002,Mojokerto,-5695.880329,88,11222.96406,1122296.406,94.42857692
28828822,Ud. Qanita Utama,Kesehatan,13,40,2312985,48353055,Tokopedia,971,2023,-128818737,118114528,971,003,Sidoarjo,-266.4128192,53,49797.17302,4979717.302,1990.504478
28828823,Ud. Tari Hilir,Fashion,2,74,8411608,1403290,Lazada,571,2020,-342375338,229185752,571,001,Blitar,-24398.04588,76,2457.600701,245760.0701,-83.31722068
28828824,Ud. Lono Mulyo,Jasa,96,48,2201823,27931559,Bukalapak,387,2011,-746732785,516442896,387,002,Madiun,-2673.437544,144,72174.57106,7217457.106,1168.565139
28828825,Ud. Vita Harmoni,Kesehatan,48,89,6840192,47517227,Tokopedia,486,2003,-551328473.5,399230467,486,003,Surabaya,-1160.270723,137,97772.07202,9777207.202,594.6768015
28828826,Ud. Pasha Sidarta,Pendidikan,35,68,6993316,32819305,Lazada,746,2003,-301802666,223081314,746,005,Malang,-919.5888396,103,43993.70643,4399370.643,369.2953243
28828827,Ud. Zidanar Sahaja,Jasa,28,84,9547000,15864114,Website Sendiri,403,2011,-552689886,379036000,403,002,Surabaya,-3483.900116,112,39365.04715,3936504.715,66.16857652
28828828,Ud. Anang Putri,Fashion,3,8,8171911,37111403,Tokopedia,249,2010,-27709919.5,43214215,249,001,Probolinggo,-74.66686048,11,149041.7791,14904177.91,354.1337149
28828829,Ud. Lando Kencana,Jasa,39,47,4119928,48971939,Bukalapak,55,2007,-216908284,177253482,55,002,Probolinggo,-442.923618,86,890398.8909,89039889.09,1088.660069
28828830,Ud. Obed Ranggalawe,Pendidikan,40,11,3239982,6884344,Bukalapak,707,2003,-223636395.5,153680493,501,005,Gresik,-3248.477931,51,13741.20559,973740.3112,112.4809335
28828831,Ud. Priska Madusari,Perdagangan,21,64,9881417,14217827,Shopee,94,2009,-450099433,309544840,94,006,Mojokerto,-3165.739976,85,151253.4787,15125347.87,43.88449551
28828832,Ud. Vera Utamaindah,Pendidikan,78,13,4586670,1327080,Website Sendiri,222,2011,-287841481.5,192779041,222,005,Blitar,-21689.83645,91,5977.837838,597783.7838,-71.06659079
28828833,Ud. Fikra Bima,Kesehatan,3,63,3226590,4633786,Website Sendiri,244,2000,-341487638,230747616,244,003,Blitar,-7369.516805,66,18990.92623,1899092.623,43.61248253
28828834,Ud. Kamil Harapan,Pendidikan,81,25,2232177,32314291,Bukalapak,278,2004,-585561776,411917378,278,005,Kediri,-1812.083007,106,116238.4568,11623845.68,1347.658093
28828835,Ud. Jihan Adhi,Jasa,22,6,9914597,47672386,Lazada,444,2000,-54798878,68314176,444,002,Kediri,-114.9488889,28,107370.2387,10737023.87,380.830295
28828836,Ud. Riyan Kusumasari,Kesehatan,3,54,4684865,40618929,Bukalapak,345,2016,-133745752.5,116243121,345,003,Kediri,-329.2695199,57,117736.0261,11773602.61,767.0245354
unknown,Ud. Qisya Jati Adinda,Makanan & Minuman,67,58,9453296,16030839,Tokopedia,92,2013,-395170723.5,274134375,92,004,Madiun,-2465.065762,125,174248.25,17424825,69.57936153
